# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
3.613650000000000E+009;-4.927683749401939E+001;-1.638777039521295E+002;
3.613655000000000E+009;-4.935426304300420E+001;-1.643013465648704E+002;
3.613660000000000E+009;-4.946314156262685E+001;-1.641206759362005E+002;
3.613665000000000E+009;-4.938531963561729E+001;-1.646812547839302E+002;
3.613670000000000E+009;-4.941863026745929E+001;-1.646827364829156E+002;
3.613675000000000E+009;-4.931640177841945E+001;-1.643741672745558E+002;
3.613680000000000E+009;-4.939297230067413E+001;-1.640102919038133E+002;
3.613685000000000E+009;-4.948649141803525E+001;-1.645268633880839E+002;
3.613690000000000E+009;-4.949822492834105E+001;-1.650801308645715E+002;
3.613695000000000E+009;-4.941142011649680E+001;-1.644708786643237E+002;
3.613700000000000E+009;-4.934123469434781E+001;-1.648892433006495E+002;
3.613705000000000E+009;-4.934732934710291E+001;-1.643330913101063E+002;
3.613710000000000E+009;-4.934948380658710E+001;-1.649449897263766E+002;
3.613715000000000E+009;-4.943017212566015E+001;-1.647757826757677E+002;
3.613720000000000E+009;-4.940150996316123E+001;-1.650182659206455E+002;
3.613725000000000E+009;-4.943404810724270E+001;-1.649786185461780E+002;
3.613730000000000E+009;-4.937557930648381E+001;-1.647380727012901E+002;
3.613735000000000E+009;-4.940509495868255E+001;-1.649262519021352E+002;
3.613740000000000E+009;-4.934590683698994E+001;-1.650766097994182E+002;
3.613745000000000E+009;-4.944864417137840E+001;-1.654244019937102E+002;
3.613750000000000E+009;-4.935215330933575E+001;-1.653711845185018E+002;
3.613755000000000E+009;-4.930921579670296E+001;-1.649158014588435E+002;
3.613760000000000E+009;-4.938244078637905E+001;-1.651953207952896E+002;
3.613765000000000E+009;-4.930659673921746E+001;-1.645797984767561E+002;
3.613770000000000E+009;-4.940987876364632E+001;-1.657509512234589E+002;
3.613775000000000E+009;-4.941709449310500E+001;-1.649984936299383E+002;
3.613780000000000E+009;-4.942323253163985E+001;-1.654170539196423E+002;
3.613785000000000E+009;-4.940054806995698E+001;-1.653619813942882E+002;
3.613790000000000E+009;-4.941295870422611E+001;-1.655175830939540E+002;
3.613795000000000E+009;-4.935614433768848E+001;-1.655165161137934E+002;
3.613800000000000E+009;-4.948458557054262E+001;-1.661201620251360E+002;
3.613805000000000E+009;-4.929737373460923E+001;-1.654394805801094E+002;
3.613810000000000E+009;-4.950862914199630E+001;-1.666423971919327E+002;
3.613815000000000E+009;-4.938939727579027E+001;-1.657267809605700E+002;
3.613820000000000E+009;-4.938042859490682E+001;-1.660577200500055E+002;
3.613825000000000E+009;-4.936004061745594E+001;-1.661135231905969E+002;
3.613830000000000E+009;-4.942862012595299E+001;-1.661995550168125E+002;
3.613835000000000E+009;-4.939533244687826E+001;-1.655549678021849E+002;
3.613840000000000E+009;-4.935375080950857E+001;-1.658615069944661E+002;
3.613845000000000E+009;-4.942800802964143E+001;-1.657628951014282E+002;
3.613850000000000E+009;-4.949420670303917E+001;-1.663294984464397E+002;
3.613855000000000E+009;-4.932913574536996E+001;-1.664917964425083E+002;
3.613860000000000E+009;-4.941083134836951E+001;-1.660200470044745E+002;
3.613865000000000E+009;-4.940929819106535E+001;-1.669088161104316E+002;
3.613870000000000E+009;-4.935083354786177E+001;-1.663040976538303E+002;
3.613875000000000E+009;-4.941913997235737E+001;-1.666153525788917E+002;
3.613880000000000E+009;-4.939642836629989E+001;-1.663500178984891E+002;
3.613885000000000E+009;-4.931748050262971E+001;-1.667246070522762E+002;
3.613890000000000E+009;-4.937455188496925E+001;-1.665525325514561E+002;
3.613895000000000E+009;-4.940573647228505E+001;-1.666855538955462E+002;
3.613900000000000E+009;-4.936135499120272E+001;-1.663939497578566E+002;
3.613905000000000E+009;-4.929652312861975E+001;-1.667246209008057E+002;
3.613910000000000E+009;-4.942941199228507E+001;-1.672909612835532E+002;
3.613915000000000E+009;-4.936991770785014E+001;-1.664039293236544E+002;
3.613920000000000E+009;-4.944188215828248E+001;-1.670843202889916E+002;
3.613925000000000E+009;-4.945836955031122E+001;-1.666656652789603E+002;
3.613930000000000E+009;-4.937319588434515E+001;-1.681353318841848E+002;
3.613935000000000E+009;-4.948921799073616E+001;-1.668716589119664E+002;
3.613940000000000E+009;-4.938553120911352E+001;-1.671939879470522E+002;
3.613945000000000E+009;-4.934039997375278E+001;-1.674062000066265E+002;
3.613950000000000E+009;-4.946016793622911E+001;-1.674048091523193E+002;
3.613955000000000E+009;-4.940661608731190E+001;-1.676672108347808E+002;
3.613960000000000E+009;-4.942972028409675E+001;-1.671641550570809E+002;
3.613965000000000E+009;-4.940878242226707E+001;-1.671132831816449E+002;
3.613970000000000E+009;-4.935574094591946E+001;-1.677483534759518E+002;
3.613975000000000E+009;-4.938538478829351E+001;-1.672429554231175E+002;
3.613980000000000E+009;-4.946460419438103E+001;-1.674804687423704E+002;
3.613985000000000E+009;-4.942203322037877E+001;-1.671271140917729E+002;
3.613990000000000E+009;-4.943993642135584E+001;-1.680043299191778E+002;
3.613995000000000E+009;-4.948418589422455E+001;-1.668983869747884E+002;
3.614000000000000E+009;-4.935448239282877E+001;-1.682120495767646E+002;
3.614005000000000E+009;-4.940757814404522E+001;-1.679639465593398E+002;
3.614010000000000E+009;-4.950931287398927E+001;-1.672934265047740E+002;
3.614015000000000E+009;-4.949067359636437E+001;-1.678969665203451E+002;
3.614020000000000E+009;-4.941297147670035E+001;-1.681210593043982E+002;
3.614025000000000E+009;-4.940535382285140E+001;-1.677539249146140E+002;
3.614030000000000E+009;-4.943438969712233E+001;-1.680413120337048E+002;
3.614035000000000E+009;-4.932397274990837E+001;-1.685616391484041E+002;
3.614040000000000E+009;-4.947975611875829E+001;-1.679687424134553E+002;
3.614045000000000E+009;-4.940007694321991E+001;-1.679025010782405E+002;
3.614050000000000E+009;-4.950622292284330E+001;-1.685796022619058E+002;
3.614055000000000E+009;-4.936903295978170E+001;-1.690379715143201E+002;
3.614060000000000E+009;-4.941864960309486E+001;-1.684995477036417E+002;
3.614065000000000E+009;-4.941047636458088E+001;-1.681611481626493E+002;
3.614070000000000E+009;-4.943932356871699E+001;-1.683540309099560E+002;
3.614075000000000E+009;-4.938655715573420E+001;-1.687673756523893E+002;
3.614080000000000E+009;-4.932442307825333E+001;-1.689463919758544E+002;
3.614085000000000E+009;-4.939326377561831E+001;-1.686808968896410E+002;
3.614090000000000E+009;-4.942739841679939E+001;-1.691218582320298E+002;
3.614095000000000E+009;-4.933223319311439E+001;-1.689767570035828E+002;
3.614100000000000E+009;-4.943208138620302E+001;-1.688833547560269E+002;
3.614105000000000E+009;-4.936876910468680E+001;-1.687752530726671E+002;
3.614110000000000E+009;-4.947671729004193E+001;-1.690311761076018E+002;
3.614115000000000E+009;-4.950215504630410E+001;-1.686758349705109E+002;
3.614120000000000E+009;-4.943833917023358E+001;-1.691106729206996E+002;
3.614125000000000E+009;-4.933056938611672E+001;-1.691160887760642E+002;
3.614130000000000E+009;-4.945746522335951E+001;-1.692101100486320E+002;
3.614135000000000E+009;-4.946771458102855E+001;-1.689708816805272E+002;
3.614140000000000E+009;-4.941471459948695E+001;-1.689811546961416E+002;
3.614145000000000E+009;-4.945332720831413E+001;-1.695295482093764E+002;
3.614150000000000E+009;-4.936688755592513E+001;-1.694340391561588E+002;
3.614155000000000E+009;-4.939910265544084E+001;-1.701938918258971E+002;
3.614160000000000E+009;-4.936375653891445E+001;-1.691885220233646E+002;
3.614165000000000E+009;-4.938690341271408E+001;-1.695212651935219E+002;
3.614170000000000E+009;-4.951989320417046E+001;-1.701152513660252E+002;
3.614175000000000E+009;-4.940087903823204E+001;-1.694839320036427E+002;
3.614180000000000E+009;-4.939764708641704E+001;-1.697468852799437E+002;
3.614185000000000E+009;-4.947330699500211E+001;-1.696546363657772E+002;
3.614190000000000E+009;-4.938891805856839E+001;-1.699212988893092E+002;
3.614195000000000E+009;-4.941048961653591E+001;-1.697397927488055E+002;
3.614200000000000E+009;-4.950793736322714E+001;-1.702656465121465E+002;
3.614205000000000E+009;-4.956688325260966E+001;-1.703071586788576E+002;
3.614210000000000E+009;-4.949050720031029E+001;-1.698554109019749E+002;
3.614215000000000E+009;-4.945112427369065E+001;-1.702739406380579E+002;
3.614220000000000E+009;-4.947244943567947E+001;-1.696938013437769E+002;
3.614225000000000E+009;-4.939161447009995E+001;-1.706502140176013E+002;
3.614230000000000E+009;-4.943667935292161E+001;-1.699691620566773E+002;
3.614235000000000E+009;-4.939702744048583E+001;-1.696830445029906E+002;
3.614240000000000E+009;-4.942943525419552E+001;-1.705953088000930E+002;
3.614245000000000E+009;-4.938034736993288E+001;-1.705675834320401E+002;
3.614250000000000E+009;-4.944030323060137E+001;-1.709816165738693E+002;
3.614255000000000E+009;-4.941402817357925E+001;-1.705881214844334E+002;
3.614260000000000E+009;-4.941617466425666E+001;-1.706904057919570E+002;
3.614265000000000E+009;-4.945422603387119E+001;-1.713690637179757E+002;
3.614270000000000E+009;-4.939540095272912E+001;-1.705668472903406E+002;
3.614275000000000E+009;-4.942186504683689E+001;-1.710487695419095E+002;
3.614280000000000E+009;-4.937070289463933E+001;-1.704062230927776E+002;
3.614285000000000E+009;-4.937686729758973E+001;-1.705377177000884E+002;
3.614290000000000E+009;-4.943182029270836E+001;-1.704763848465469E+002;
3.614295000000000E+009;-4.937851777134978E+001;-1.712163352585911E+002;
3.614300000000000E+009;-4.951014247645234E+001;-1.714119074734557E+002;
3.614305000000000E+009;-4.942937496684331E+001;-1.714019252186540E+002;
3.614310000000000E+009;-4.948579735072148E+001;-1.713316830978998E+002;
3.614315000000000E+009;-4.944963191891100E+001;-1.716095802271632E+002;
3.614320000000000E+009;-4.945847984847288E+001;-1.717581679363013E+002;
3.614325000000000E+009;-4.949116815172464E+001;-1.714491459664517E+002;
3.614330000000000E+009;-4.944249452767966E+001;-1.718146240192415E+002;
3.614335000000000E+009;-4.945936690898086E+001;-1.712297347312560E+002;
3.614340000000000E+009;-4.940299460875942E+001;-1.715107205873279E+002;
3.614345000000000E+009;-4.933640609732222E+001;-1.720555722557229E+002;
3.614350000000000E+009;-4.950060555730676E+001;-1.717256794184538E+002;
3.614355000000000E+009;-4.948672977612872E+001;-1.721054429129383E+002;
3.614360000000000E+009;-4.945005874111224E+001;-1.724703948250006E+002;
3.614365000000000E+009;-4.945920622479672E+001;-1.717146277228835E+002;
3.614370000000000E+009;-4.945930836277935E+001;-1.721034432785778E+002;
3.614375000000000E+009;-4.954018159022919E+001;-1.721192389422009E+002;
3.614380000000000E+009;-4.941813487855892E+001;-1.728565976752525E+002;
3.614385000000000E+009;-4.954412509058199E+001;-1.727168538140938E+002;
3.614390000000000E+009;-4.946706977853516E+001;-1.727027739399941E+002;
3.614395000000000E+009;-4.935406046277276E+001;-1.721464582164088E+002;
3.614400000000000E+009;-4.952598530628726E+001;-1.730032542408822E+002;
3.614405000000000E+009;-4.949405933212305E+001;-1.731980555701218E+002;
3.614410000000000E+009;-4.942977932811655E+001;-1.730458522908422E+002;
3.614415000000000E+009;-4.949064318212212E+001;-1.731704626645137E+002;
3.614420000000000E+009;-4.948287687915592E+001;-1.733548859720631E+002;
3.614425000000000E+009;-4.954228097066235E+001;-1.731449860434177E+002;
3.614430000000000E+009;-4.949755625757832E+001;-1.733490588545119E+002;
3.614435000000000E+009;-4.949213185952719E+001;-1.735044379159692E+002;
3.614440000000000E+009;-4.953054233217165E+001;-1.735912977315963E+002;
3.614445000000000E+009;-4.945792793951326E+001;-1.732636368055579E+002;
3.614450000000000E+009;-4.951315510120382E+001;-1.732280414196448E+002;
3.614455000000000E+009;-4.956293744596005E+001;-1.740355332785443E+002;
3.614460000000000E+009;-4.952415372040192E+001;-1.741441646370724E+002;
3.614465000000000E+009;-4.941366395562017E+001;-1.740573056959985E+002;
3.614470000000000E+009;-4.956303534520441E+001;-1.739944953672133E+002;
3.614475000000000E+009;-4.948632509265347E+001;-1.741191734965063E+002;
3.614480000000000E+009;-4.961738327314699E+001;-1.737768468847706E+002;
3.614485000000000E+009;-4.945677623404063E+001;-1.741653183685057E+002;
3.614490000000000E+009;-4.954769421998918E+001;-1.743486156335518E+002;
3.614495000000000E+009;-4.957451034694125E+001;-1.749498129866053E+002;
3.614500000000000E+009;-4.953547845585383E+001;-1.747645798268468E+002;
3.614505000000000E+009;-4.963868548694248E+001;-1.744358006762795E+002;
3.614510000000000E+009;-4.961480153004106E+001;-1.741870364768053E+002;
3.614515000000000E+009;-4.960659874192447E+001;-1.748457348128620E+002;
3.614520000000000E+009;-4.960501451965225E+001;-1.745682242392003E+002;
3.614525000000000E+009;-4.943766258528576E+001;-1.750281744314171E+002;
3.614530000000000E+009;-4.953796653737270E+001;-1.758321641388529E+002;
3.614535000000000E+009;-4.944516539753919E+001;-1.755971363874639E+002;
3.614540000000000E+009;-4.953458080105023E+001;-1.752438546067705E+002;
3.614545000000000E+009;-4.957482608628475E+001;-1.753569466750092E+002;
3.614550000000000E+009;-4.956425972234090E+001;-1.756295792192574E+002;
3.614555000000000E+009;-4.960492873772285E+001;-1.752579293042931E+002;
3.614560000000000E+009;-4.952539720997226E+001;-1.752709072673025E+002;
3.614565000000000E+009;-4.964684056357770E+001;-1.758197434778890E+002;
3.614570000000000E+009;-4.951670168862879E+001;-1.754916063200453E+002;
3.614575000000000E+009;-4.966859625507514E+001;-1.765759215797781E+002;
3.614580000000000E+009;-4.960373476534486E+001;-1.761999369298205E+002;
3.614585000000000E+009;-4.956136372158566E+001;-1.758122730527076E+002;
3.614590000000000E+009;-4.975096569030819E+001;-1.771045544798815E+002;
3.614595000000000E+009;-4.980833962715825E+001;-1.769057851349009E+002;
3.614600000000000E+009;-4.966340605467084E+001;-1.770348019618117E+002;
3.614605000000000E+009;-4.965187808676586E+001;-1.768131704145337E+002;
3.614610000000000E+009;-4.977764291379918E+001;-1.773267753401036E+002;
3.614615000000000E+009;-4.970839944208157E+001;-1.778349065854957E+002;
3.614620000000000E+009;-4.979361679883098E+001;-1.780303074886687E+002;
3.614625000000000E+009;-4.979696805175561E+001;-1.783190376259700E+002;
3.614630000000000E+009;-4.976058130752504E+001;-1.781518538079878E+002;
3.614635000000000E+009;-4.976195126879311E+001;-1.788574701556481E+002;
3.614640000000000E+009;-4.989255131401354E+001;-1.786753262627440E+002;
3.614645000000000E+009;-4.990387750693486E+001;-1.789727606159920E+002;
3.614650000000000E+009;-4.991613644775400E+001;-1.789364421078328E+002;
3.614655000000000E+009;-4.989431085703949E+001;-1.795847550891712E+002;
3.614660000000000E+009;-5.003286560093699E+001;-1.796471159586964E+002;
3.614665000000000E+009;-4.996508870923968E+001;-1.798292734257310E+002;
3.614670000000000E+009;-5.013884090255840E+001;-1.797459085005508E+002;
3.614675000000000E+009;-5.014739483942370E+001;1.790459759121784E+002;
3.614680000000000E+009;-5.017856910229413E+001;1.791786431146684E+002;
3.614685000000000E+009;-5.030422211142960E+001;1.790410971894204E+002;
3.614690000000000E+009;-5.036987511299930E+001;1.788223755320257E+002;
3.614695000000000E+009;-5.041606946280609E+001;1.782946127829210E+002;
3.614700000000000E+009;-5.051905821376066E+001;1.774344075200589E+002;
3.614705000000000E+009;-5.067080057663986E+001;1.778139135447174E+002;
3.614710000000000E+009;-5.074043588402587E+001;1.765144609712661E+002;
3.614715000000000E+009;-5.081582948444448E+001;1.769215688085693E+002;
3.614720000000000E+009;-5.106254256717003E+001;1.761724353502830E+002;
3.614725000000000E+009;-5.130764767172892E+001;1.765045613732534E+002;
3.614730000000000E+009;-5.146732745015360E+001;1.758668230703706E+002;
3.614735000000000E+009;-5.186151611442010E+001;1.766083972166348E+002;
3.614740000000000E+009;-5.216314462074056E+001;1.772923603008067E+002;
3.614745000000000E+009;-5.229824964500789E+001;1.777459102192187E+002;
3.614750000000000E+009;-5.288040403831160E+001;1.788209430364090E+002;
3.614755000000000E+009;-5.295547784095217E+001;-1.786471983061457E+002;
3.614760000000000E+009;-5.323222528496100E+001;-1.758044077525316E+002;
3.614765000000000E+009;-5.343771458145067E+001;-1.714609532352015E+002;
3.614770000000000E+009;-5.339050891042164E+001;-1.673355689306220E+002;
3.614775000000000E+009;-5.315768613703712E+001;-1.634124597632701E+002;
3.614780000000000E+009;-5.271298074459726E+001;-1.598118982039371E+002;
3.614785000000000E+009;-5.226271461510046E+001;-1.585894730204595E+002;
3.614790000000000E+009;-5.176941294098198E+001;-1.571576508844687E+002;
3.614795000000000E+009;-5.144776481025702E+001;-1.577227038135464E+002;
3.614800000000000E+009;-5.113525483415223E+001;-1.567874775218169E+002;
3.614805000000000E+009;-5.083734155063915E+001;-1.572171324765056E+002;
3.614810000000000E+009;-5.054651084228513E+001;-1.585975175004165E+002;
3.614815000000000E+009;-5.039391795433215E+001;-1.591507880204711E+002;
3.614820000000000E+009;-5.013322329880090E+001;-1.598221603964959E+002;
3.614825000000000E+009;-4.990830676319730E+001;-1.608831333157771E+002;
3.614830000000000E+009;-4.987853077078312E+001;-1.613921917674334E+002;
3.614835000000000E+009;-4.985066713214515E+001;-1.622042413221367E+002;
3.614840000000000E+009;-4.983594847881061E+001;-1.630007962533434E+002;
3.614845000000000E+009;-4.961468855590275E+001;-1.627012931763885E+002;
3.614850000000000E+009;-4.963032669137127E+001;-1.643461020271537E+002;
3.614855000000000E+009;-4.952732699325247E+001;-1.644605676078801E+002;
3.614860000000000E+009;-4.950822402464332E+001;-1.646960418626013E+002;
3.614865000000000E+009;-4.943460197765369E+001;-1.659466964674093E+002;
3.614870000000000E+009;-4.934335010579298E+001;-1.657267132336047E+002;
3.614875000000000E+009;-4.933375998847011E+001;-1.659358710030346E+002;
3.614880000000000E+009;-4.938066233706743E+001;-1.663913650592545E+002;
3.614885000000000E+009;-4.926688050331505E+001;-1.665878635379457E+002;
3.614890000000000E+009;-4.935133353327181E+001;-1.674812966013789E+002;
3.614895000000000E+009;-4.936307602258792E+001;-1.671969588119966E+002;
3.614900000000000E+009;-4.925179242180397E+001;-1.681468504495076E+002;
3.614905000000000E+009;-4.931644750215538E+001;-1.684300029358824E+002;
3.614910000000000E+009;-4.930464248274421E+001;-1.683661422479757E+002;
3.614915000000000E+009;-4.923667045742561E+001;-1.689162301707526E+002;
3.614920000000000E+009;-4.925196952931604E+001;-1.685513543913950E+002;
3.614925000000000E+009;-4.930918870852544E+001;-1.699553653485341E+002;
3.614930000000000E+009;-4.933607089266901E+001;-1.692938023514716E+002;
3.614935000000000E+009;-4.927747152638631E+001;-1.691966882528907E+002;
3.614940000000000E+009;-4.928264305115918E+001;-1.701926467400094E+002;
3.614945000000000E+009;-4.921315760044877E+001;-1.699090229019319E+002;
3.614950000000000E+009;-4.919956308663973E+001;-1.697697228021902E+002;
3.614955000000000E+009;-4.920862050760127E+001;-1.698775958925056E+002;
3.614960000000000E+009;-4.914631879414533E+001;-1.703892114439691E+002;
3.614965000000000E+009;-4.927969151164633E+001;-1.706634491407886E+002;
3.614970000000000E+009;-4.924476992993252E+001;-1.712292937315152E+002;
3.614975000000000E+009;-4.926528921295734E+001;-1.712380405196556E+002;
3.614980000000000E+009;-4.933208863508786E+001;-1.714832840629541E+002;
3.614985000000000E+009;-4.927364442601110E+001;-1.711933569325733E+002;
3.614990000000000E+009;-4.922339358790035E+001;-1.717767399997242E+002;
3.614995000000000E+009;-4.925581141387716E+001;-1.716189525762639E+002;
3.615000000000000E+009;-4.921203071650765E+001;-1.719169622578908E+002;
3.615005000000000E+009;-4.920153788781897E+001;-1.722138398622640E+002;
3.615010000000000E+009;-4.926987879745759E+001;-1.718210148858994E+002;
3.615015000000000E+009;-4.920157601133035E+001;-1.723060385140950E+002;
3.615020000000000E+009;-4.920208210669136E+001;-1.721860788116939E+002;
3.615025000000000E+009;-4.927135597497178E+001;-1.721450571391975E+002;
3.615030000000000E+009;-4.929017920954993E+001;-1.724200136856033E+002;
3.615035000000000E+009;-4.926865478288878E+001;-1.722073586715024E+002;
3.615040000000000E+009;-4.922257216235465E+001;-1.727195279181612E+002;
3.615045000000000E+009;-4.922826200913197E+001;-1.726121894502402E+002;
3.615050000000000E+009;-4.921294264898847E+001;-1.728994599406110E+002;
3.615055000000000E+009;-4.922535547448680E+001;-1.729858313347607E+002;
3.615060000000000E+009;-4.919899298761085E+001;-1.734809185526770E+002;
3.615065000000000E+009;-4.914388370694542E+001;-1.731096460845440E+002;
3.615070000000000E+009;-4.931247552689677E+001;-1.736571058737326E+002;
3.615075000000000E+009;-4.918647993570725E+001;-1.740015006292654E+002;
3.615080000000000E+009;-4.920858638890272E+001;-1.732318118208958E+002;
3.615085000000000E+009;-4.925548586358300E+001;-1.739230894130463E+002;
3.615090000000000E+009;-4.924169580331751E+001;-1.738495736912284E+002;
3.615095000000000E+009;-4.919977909403241E+001;-1.736249331438179E+002;
3.615100000000000E+009;-4.925691973320596E+001;-1.743311804115575E+002;
3.615105000000000E+009;-4.929176471318052E+001;-1.743687244660679E+002;
3.615110000000000E+009;-4.922313014388129E+001;-1.746653174550156E+002;
3.615115000000000E+009;-4.913786127564836E+001;-1.738521148304534E+002;
3.615120000000000E+009;-4.924676267129082E+001;-1.741496700735139E+002;
3.615125000000000E+009;-4.920335629954743E+001;-1.745376658927647E+002;
3.615130000000000E+009;-4.929633297503046E+001;-1.746189088396392E+002;
3.615135000000000E+009;-4.919923664431909E+001;-1.751016208323937E+002;
3.615140000000000E+009;-4.919197128176524E+001;-1.745658712679337E+002;
3.615145000000000E+009;-4.921673290036384E+001;-1.744189975719130E+002;
3.615150000000000E+009;-4.923203807861378E+001;-1.750628547964222E+002;
3.615155000000000E+009;-4.919526102504545E+001;-1.751864365239770E+002;
3.615160000000000E+009;-4.924687649490072E+001;-1.747616533501852E+002;
3.615165000000000E+009;-4.924973909757313E+001;-1.749344215885707E+002;
3.615170000000000E+009;-4.918076937700288E+001;-1.749500030682864E+002;
3.615175000000000E+009;-4.924836982221365E+001;-1.749919990214840E+002;
3.615180000000000E+009;-4.932048019727251E+001;-1.758641722297698E+002;
3.615185000000000E+009;-4.933353085852442E+001;-1.751696493149374E+002;
3.615190000000000E+009;-4.921356546348744E+001;-1.753053456246446E+002;
3.615195000000000E+009;-4.918939223949042E+001;-1.753818729284156E+002;
3.615200000000000E+009;-4.919857615484426E+001;-1.759085855818914E+002;
3.615205000000000E+009;-4.917816324208813E+001;-1.758387379071149E+002;
3.615210000000000E+009;-4.925593630821832E+001;-1.753998921446757E+002;
3.615215000000000E+009;-4.923651682894128E+001;-1.755099019212533E+002;
3.615220000000000E+009;-4.921437828373558E+001;-1.756067059398454E+002;
3.615225000000000E+009;-4.920971383661346E+001;-1.760309646568487E+002;
3.615230000000000E+009;-4.927557491075837E+001;-1.761508086407659E+002;
3.615235000000000E+009;-4.925038023138988E+001;-1.765401664058878E+002;
3.615240000000000E+009;-4.919497634413360E+001;-1.760856565868362E+002;
3.615245000000000E+009;-4.928311382057704E+001;-1.765759898416424E+002;
3.615250000000000E+009;-4.926593807741482E+001;-1.764692196401757E+002;
3.615255000000000E+009;-4.917059495315070E+001;-1.759728830621014E+002;
3.615260000000000E+009;-4.927055730441339E+001;-1.765344656168020E+002;
3.615265000000000E+009;-4.927969795530900E+001;-1.760025433174899E+002;
3.615270000000000E+009;-4.925402622006178E+001;-1.771276559828431E+002;
3.615275000000000E+009;-4.919062982961684E+001;-1.769643816309745E+002;
3.615280000000000E+009;-4.917052128581786E+001;-1.761652666995831E+002;
3.615285000000000E+009;-4.924061954808188E+001;-1.773079580265653E+002;
3.615290000000000E+009;-4.925821098188348E+001;-1.762644385835790E+002;
3.615295000000000E+009;-4.918210478621653E+001;-1.773183048556922E+002;
3.615300000000000E+009;-4.924510624948222E+001;-1.764168996752585E+002;
3.615305000000000E+009;-4.931033457648819E+001;-1.775355684238733E+002;
3.615310000000000E+009;-4.919937071053703E+001;-1.774207895706340E+002;
3.615315000000000E+009;-4.920767722809153E+001;-1.773570136141814E+002;
3.615320000000000E+009;-4.927292732219580E+001;-1.770548221548468E+002;
3.615325000000000E+009;-4.917465353835009E+001;-1.774458631483620E+002;
3.615330000000000E+009;-4.924918160650064E+001;-1.772546903145093E+002;
3.615335000000000E+009;-4.940637853322480E+001;-1.777099745517697E+002;
3.615340000000000E+009;-4.916637605011690E+001;-1.769875826117006E+002;
3.615345000000000E+009;-4.921380760966638E+001;-1.773935184554750E+002;
3.615350000000000E+009;-4.928613600134188E+001;-1.773784333041536E+002;
3.615355000000000E+009;-4.927212800415521E+001;-1.775644825466441E+002;
3.615360000000000E+009;-4.932447026059564E+001;-1.775722523406918E+002;
3.615365000000000E+009;-4.925500594574697E+001;-1.773259370928965E+002;
3.615370000000000E+009;-4.924621820734411E+001;-1.775836853731773E+002;
3.615375000000000E+009;-4.923203998060549E+001;-1.781617676339062E+002;
3.615380000000000E+009;-4.922522098755743E+001;-1.778010508276406E+002;
3.615385000000000E+009;-4.923932415532809E+001;-1.783352005755925E+002;
3.615390000000000E+009;-4.924140167795598E+001;-1.776732932674489E+002;
3.615395000000000E+009;-4.930598258476923E+001;-1.781564849265299E+002;
3.615400000000000E+009;-4.923151406076177E+001;-1.781134507489793E+002;
3.615405000000000E+009;-4.927593693941449E+001;-1.779540322910958E+002;
3.615410000000000E+009;-4.924994821472949E+001;-1.784092425050341E+002;
3.615415000000000E+009;-4.921336626238438E+001;-1.782549850869399E+002;
3.615420000000000E+009;-4.922059009467244E+001;-1.779535350145820E+002;
3.615425000000000E+009;-4.928437567888528E+001;-1.776529203547167E+002;
3.615430000000000E+009;-4.918667436863514E+001;-1.784707414652037E+002;
3.615435000000000E+009;-4.923482568458831E+001;-1.780685525723838E+002;
3.615440000000000E+009;-4.929426866270126E+001;-1.788153350358070E+002;
3.615445000000000E+009;-4.934086768217461E+001;-1.791809351675143E+002;
3.615450000000000E+009;-4.930909400656680E+001;-1.789102558708791E+002;
3.615455000000000E+009;-4.924328404466868E+001;-1.788787735169824E+002;
3.615460000000000E+009;-4.923219964936683E+001;-1.783376738444486E+002;
3.615465000000000E+009;-4.921340765479566E+001;-1.794043205009322E+002;
3.615470000000000E+009;-4.915857172168827E+001;-1.787304790857846E+002;
3.615475000000000E+009;-4.921031719013315E+001;-1.794400403132410E+002;
3.615480000000000E+009;-4.913606426259540E+001;-1.786503975142516E+002;
3.615485000000000E+009;-4.926484916448355E+001;-1.790943461862304E+002;
3.615490000000000E+009;-4.929972844310689E+001;-1.789825533587861E+002;
3.615495000000000E+009;-4.934686571599394E+001;-1.790250150280897E+002;
3.615500000000000E+009;-4.921186340695344E+001;-1.790021025640616E+002;
3.615505000000000E+009;-4.919185121874677E+001;-1.798404665972724E+002;
3.615510000000000E+009;-4.921185860089433E+001;-1.797332664477826E+002;
3.615515000000000E+009;-4.916897149990794E+001;-1.793955371459242E+002;
3.615520000000000E+009;-4.926959547011576E+001;-1.797692301744689E+002;
3.615525000000000E+009;-4.929192712863308E+001;1.799776472512247E+002;
3.615530000000000E+009;-4.925065860038003E+001;-1.795861040177487E+002;
3.615535000000000E+009;-4.916661905809378E+001;-1.796966842348891E+002;
3.615540000000000E+009;-4.918680791359131E+001;-1.798041822066541E+002;
3.615545000000000E+009;-4.914281736014254E+001;-1.799250136096094E+002;
3.615550000000000E+009;-4.926675869028590E+001;-1.799587880943450E+002;
3.615555000000000E+009;-4.924229835897301E+001;1.799509443030352E+002;
3.615560000000000E+009;-4.917118307470474E+001;-1.798491565213555E+002;
3.615565000000000E+009;-4.920381193838229E+001;1.796722596536386E+002;
3.615570000000000E+009;-4.922913381436752E+001;-1.796766821292468E+002;
3.615575000000000E+009;-4.925023374844025E+001;-1.799065375092370E+002;
3.615580000000000E+009;-4.922871322055074E+001;-1.796568822094311E+002;
3.615585000000000E+009;-4.936857659767435E+001;1.798432245867020E+002;
